Wall time,Step,Value
1544021280.611352,70,8.365559577941895
1544021280.6115494,73,8.108741760253906
1544021280.611723,76,7.913487434387207
1544021280.6118958,79,7.718849182128906
1544021280.6124377,82,7.525364875793457
1544021280.6130197,85,7.396306037902832
1544021280.6135926,88,7.266931533813477
1544021280.6141524,91,7.126136302947998
1544021280.6147168,94,7.077916622161865
1544021280.6152918,97,6.968634605407715
1544021280.61586,100,6.881670951843262
1544021280.6164176,103,6.844863414764404
1544021280.616976,106,6.756735801696777
1544021280.6175323,109,6.738840103149414
1544021280.6180894,112,6.704509735107422
1544021280.619716,115,6.653426170349121
1544021280.6206546,118,6.549498558044434
1544021280.6215487,121,6.567129611968994
1544021280.622363,124,6.497143745422363
1544021280.6232727,127,6.483278274536133
1544021280.6240911,130,6.437695503234863
1544021280.6248753,133,6.447799205780029
1544021280.6256852,136,6.390083312988281
1544021280.6264856,139,6.3625335693359375
1544021280.6272836,142,6.349816799163818
1544021280.6280859,145,6.28804874420166
1544021280.6288757,148,6.239684104919434
1544021280.629674,151,6.247769355773926
1544021280.630464,154,6.155858516693115
1544021280.6313386,157,6.20980978012085
1544021280.631523,160,6.175942897796631
1544021280.6316905,163,6.15594482421875
1544021280.631857,166,6.1066389083862305
1544021280.6324499,169,6.091516017913818
1544021280.6330495,172,6.057612895965576
1544021280.633792,175,6.031643867492676
1544021280.634327,178,6.041446685791016
1544021280.6347642,181,6.009130001068115
1544021280.6352131,184,5.996219635009766
1544021280.635651,187,5.960627555847168
1544021280.6360936,190,5.949994087219238
1544021280.6365294,193,5.9559407234191895
1544021280.6369674,196,5.923827648162842
1544021280.6374025,199,5.952582836151123
1544021280.637838,202,5.876713275909424
1544021280.638237,205,5.854924201965332
1544021280.638638,208,5.870865821838379
1544021280.6390426,211,5.810378551483154
1544021280.639442,214,5.857394695281982
1544021280.6398456,217,5.8127241134643555
1544021280.6402435,220,5.812577724456787
1544021280.6406431,223,5.785037517547607
1544021280.641043,226,5.736478328704834
1544021280.6414416,229,5.712208271026611
1544021280.6418388,232,5.737873077392578
1544021280.6422377,235,5.731319904327393
1544021280.6426399,238,5.733291149139404
1544021280.643045,241,5.683440208435059
1544021280.6434426,244,5.64977502822876
1544021280.6438427,247,5.703460216522217
1544021280.6442406,250,5.691097736358643
