Wall time,Step,Value
1535910829.2681503,70,9.313993453979492
1535910829.268786,73,9.192804336547852
1535910829.2692947,76,9.081502914428711
1535910829.269826,79,8.966275215148926
1535910829.2733023,82,8.847210884094238
1535910829.273826,85,8.724712371826172
1535910829.2743175,88,8.605791091918945
1535910829.277736,91,8.461207389831543
1535910829.278249,94,8.329825401306152
1535910829.2787275,97,8.21020793914795
1535910829.2791944,100,8.06541633605957
1535910829.282395,103,7.939517974853516
1535910829.282879,106,7.814327239990234
1535910829.283344,109,7.673173427581787
1535910829.286527,112,7.556593894958496
1535910829.2870197,115,7.4333295822143555
1535910829.287479,118,7.3100738525390625
1535910829.290455,121,7.190763473510742
1535910829.2909276,124,7.073584079742432
1535910829.2913654,127,6.983139514923096
1535910829.2918112,130,6.85676908493042
1535910829.2947986,133,6.782433986663818
1535910829.2952394,136,6.6877055168151855
1535910829.2956862,139,6.602158546447754
1535910829.2986255,142,6.513895511627197
1535910829.299054,145,6.429512977600098
1535910829.2994647,148,6.363990783691406
1535910829.302243,151,6.287389278411865
1535910829.302696,154,6.2471771240234375
1535910829.3031065,157,6.168017864227295
1535910829.3035185,160,6.118459224700928
1535910829.3063211,163,6.0742106437683105
1535910829.306744,166,6.016235828399658
1535910829.307153,169,5.969991207122803
1535910829.3098989,172,5.9353928565979
1535910829.310301,175,5.89544153213501
1535910829.310702,178,5.84065055847168
1535910829.313362,181,5.806529521942139
1535910829.313787,184,5.759453296661377
1535910829.3141792,187,5.751214981079102
1535910829.31458,190,5.7161736488342285
1535910829.3172338,193,5.683273792266846
1535910829.317652,196,5.648563385009766
1535910829.3180432,199,5.622518539428711
1535910829.320698,202,5.627440929412842
1535910829.3210986,205,5.598065376281738
1535910829.3214886,208,5.577734470367432
1535910829.3241224,211,5.540378093719482
1535910829.3245428,214,5.529335021972656
1535910829.3249364,217,5.516903877258301
1535910829.3253264,220,5.489858627319336
1535910829.327967,223,5.475454807281494
1535910829.3283408,226,5.452974796295166
1535910829.328723,229,5.444045543670654
1535910829.3312645,232,5.424266815185547
1535910829.3316562,235,5.41822624206543
1535910829.3320277,238,5.402404308319092
1535910829.3326151,241,5.384618282318115
1535910829.3338635,244,5.371431350708008
1535910829.335099,247,5.36668062210083
1535910829.3363774,250,5.360487937927246
