Wall time,Step,Value
1537487511.3796482,50,10.926559448242188
1537487537.706346,53,10.900256156921387
1537487564.0164747,56,10.879582405090332
1537487590.4234912,59,10.84616470336914
1537487616.6805065,62,10.823312759399414
1537487642.9353447,65,10.80730152130127
1537487669.224658,68,10.786179542541504
1537487695.5405242,71,10.762081146240234
1537487721.9632676,74,10.754834175109863
1537487748.4593647,77,10.733941078186035
1537487774.7291234,80,10.696229934692383
1537487801.0365384,83,10.68413257598877
1537487827.3848405,86,10.67361068725586
1537487853.7017422,89,10.651415824890137
1537487880.06548,92,10.653711318969727
1537487906.4395597,95,10.62770938873291
1537487932.7085798,98,10.614018440246582
1537487959.020184,101,10.59064769744873
1537487985.460292,104,10.571805953979492
1537488011.7334802,107,10.562291145324707
1537488037.94348,110,10.544062614440918
1537488064.3022811,113,10.521584510803223
1537488090.5931134,116,10.491260528564453
1537488116.8635125,119,10.490300178527832
1537488143.2633083,122,10.460375785827637
1537488169.6407087,125,10.446821212768555
1537488196.0749614,128,10.438164710998535
1537488222.4603975,131,10.414091110229492
1537488248.8565686,134,10.390045166015625
1537488275.3669045,137,10.376999855041504
1537488301.769394,140,10.358138084411621
1537488328.293335,143,10.343962669372559
1537488354.5481617,146,10.331066131591797
1537488380.925171,149,10.309526443481445
1537488407.368702,152,10.296957969665527
1537488433.7185636,155,10.272088050842285
1537488460.0965476,158,10.268410682678223
1537488486.4164,161,10.258562088012695
1537488512.7858112,164,10.247154235839844
1537488539.203345,167,10.22871208190918
1537488565.6688077,170,10.207243919372559
1537488592.0141985,173,10.202496528625488
1537488618.3896835,176,10.194514274597168
1537488644.7051094,179,10.17187786102295
1537488671.0950668,182,10.185161590576172
1537488697.4131236,185,10.168098449707031
1537488723.892577,188,10.149175643920898
1537488750.2983446,191,10.144742965698242
1537488776.707498,194,10.133407592773438
1537488803.0041564,197,10.128067016601562
1537488829.4270067,200,10.115920066833496
1537488855.782949,203,10.117362022399902
1537488882.1620123,206,10.097416877746582
1537488908.9074273,209,10.10268497467041
1537488935.1768024,212,10.079550743103027
1537488961.5282562,215,10.078850746154785
1537488987.8032417,218,10.073740005493164
1537489014.3346715,221,10.064809799194336
1537489040.7560694,224,10.057931900024414
1537489067.105699,227,10.045394897460938
1537489093.7235458,230,10.042940139770508
1537489120.0002162,233,10.047147750854492
1537489146.3496866,236,10.04568099975586
1537489172.7438748,239,10.04676342010498
1537489199.0463912,242,10.022964477539062
1537489225.404111,245,10.022404670715332
1537489251.698932,248,10.011384010314941
