Wall time,Step,Value
1546486286.9241676,1,3.628371238708496
1546500027.0394557,2,1.9888778924942017
1546512185.854656,3,1.5700445175170898
1546524380.3379436,4,1.443565845489502
1546536721.006068,5,1.3989471197128296
1546549241.0030923,6,1.3751194477081299
1546561991.9505413,7,1.3601930141448975
